x,y,time_seconds,current_time
726,252,3.697305,2024-06-22T19:40:29.821Z
723,251,3.71396,2024-06-22T19:40:29.837Z
720,257,3.7306150000000002,2024-06-22T19:40:29.853Z
724,257,3.7472700000000003,2024-06-22T19:40:29.868Z
722,256,3.7639240000000003,2024-06-22T19:40:29.883Z
722,265,3.7805790000000004,2024-06-22T19:40:29.903Z
723,268,3.797234,2024-06-22T19:40:29.919Z
724,268,3.813888,2024-06-22T19:40:29.934Z
699,269,3.830543,2024-06-22T19:40:29.950Z
667,269,3.847198,2024-06-22T19:40:29.966Z
634,268,3.863852,2024-06-22T19:40:29.990Z
639,272,3.880507,2024-06-22T19:40:29.998Z
645,290,3.8971620000000002,2024-06-22T19:40:30.014Z
632,253,3.913816,2024-06-22T19:40:30.029Z
623,285,3.9304710000000003,2024-06-22T19:40:30.045Z
641,291,3.947125,2024-06-22T19:40:30.061Z
639,293,3.963779,2024-06-22T19:40:30.076Z
638,294,3.9804340000000002,2024-06-22T19:40:30.093Z
642,297,3.997088,2024-06-22T19:40:30.108Z
644,297,4.013743,2024-06-22T19:40:30.140Z
639,301,4.030397,2024-06-22T19:40:30.156Z
642,303,4.047052,2024-06-22T19:40:30.172Z
641,307,4.063706,2024-06-22T19:40:30.188Z
652,303,4.08036,2024-06-22T19:40:30.204Z
744,305,4.097015,2024-06-22T19:40:30.211Z
755,302,4.113669,2024-06-22T19:40:30.239Z
757,299,4.130323,2024-06-22T19:40:30.254Z
760,305,4.146978,2024-06-22T19:40:30.270Z
757,306,4.163632,2024-06-22T19:40:30.286Z
753,305,4.180286,2024-06-22T19:40:30.302Z
751,302,4.196941,2024-06-22T19:40:30.318Z
751,302,4.213595,2024-06-22T19:40:30.333Z
757,303,4.230249,2024-06-22T19:40:30.349Z
759,303,4.246903,2024-06-22T19:40:30.365Z
760,300,4.263557,2024-06-22T19:40:30.380Z
764,301,4.280212,2024-06-22T19:40:30.396Z
758,297,4.296866,2024-06-22T19:40:30.412Z
752,290,4.31352,2024-06-22T19:40:30.432Z
749,293,4.330175,2024-06-22T19:40:30.444Z
728,291,4.3468279999999995,2024-06-22T19:40:30.461Z
729,289,4.363483,2024-06-22T19:40:30.476Z
729,289,4.380138,2024-06-22T19:40:30.492Z
733,295,4.3967909999999994,2024-06-22T19:40:30.508Z
748,297,4.4134459999999995,2024-06-22T19:40:30.539Z
750,293,4.4300999999999995,2024-06-22T19:40:30.556Z
745,291,4.446753999999999,2024-06-22T19:40:30.571Z
743,292,4.4634089999999995,2024-06-22T19:40:30.586Z
743,288,4.4800629999999995,2024-06-22T19:40:30.603Z
864,288,4.496716999999999,2024-06-22T19:40:30.619Z
873,289,4.5133719999999995,2024-06-22T19:40:30.634Z
866,282,4.530025999999999,2024-06-22T19:40:30.650Z
866,279,4.5466809999999995,2024-06-22T19:40:30.666Z
863,277,4.563333999999999,2024-06-22T19:40:30.682Z
866,284,4.579988999999999,2024-06-22T19:40:30.698Z
865,284,4.5966439999999995,2024-06-22T19:40:30.714Z
861,269,4.613296999999999,2024-06-22T19:40:30.730Z
864,272,4.629951,2024-06-22T19:40:30.749Z
866,280,4.646605999999999,2024-06-22T19:40:30.762Z
867,274,4.663259999999999,2024-06-22T19:40:30.779Z
867,273,4.679914,2024-06-22T19:40:30.794Z
869,276,4.696568999999999,2024-06-22T19:40:30.810Z
868,270,4.713222999999999,2024-06-22T19:40:30.826Z
867,265,4.729877,2024-06-22T19:40:30.841Z
872,266,4.746531,2024-06-22T19:40:30.872Z
875,260,4.763185,2024-06-22T19:40:30.888Z
869,262,4.77984,2024-06-22T19:40:30.904Z
863,260,4.796494,2024-06-22T19:40:30.920Z
862,253,4.813149,2024-06-22T19:40:30.935Z
862,249,4.829802,2024-06-22T19:40:30.951Z
861,260,4.846457,2024-06-22T19:40:30.967Z
762,423,4.863111,2024-06-22T19:40:30.982Z
684,593,4.879765,2024-06-22T19:40:30.998Z
648,922,4.896419,2024-06-22T19:40:31.014Z
651,933,4.913074,2024-06-22T19:40:31.030Z
638,934,4.929728,2024-06-22T19:40:31.046Z
620,937,4.946382,2024-06-22T19:40:31.061Z
620,949,4.963036,2024-06-22T19:40:31.077Z
625,949,4.97969,2024-06-22T19:40:31.096Z
633,942,4.996344,2024-06-22T19:40:31.109Z
637,939,5.012999,2024-06-22T19:40:31.139Z
630,926,5.029653,2024-06-22T19:40:31.145Z
615,934,5.046307,2024-06-22T19:40:31.157Z
597,977,5.062961,2024-06-22T19:40:31.173Z
586,992,5.079616,2024-06-22T19:40:31.205Z
576,1001,5.0962689999999995,2024-06-22T19:40:31.221Z
574,997,5.112924,2024-06-22T19:40:31.237Z
583,986,5.129579,2024-06-22T19:40:31.252Z
588,995,5.146230999999999,2024-06-22T19:40:31.268Z
591,997,5.162885999999999,2024-06-22T19:40:31.283Z
581,993,5.1795409999999995,2024-06-22T19:40:31.299Z
584,990,5.196193999999999,2024-06-22T19:40:31.315Z
590,994,5.212848999999999,2024-06-22T19:40:31.331Z
584,998,5.229502999999999,2024-06-22T19:40:31.347Z
588,997,5.246156,2024-06-22T19:40:31.362Z
588,993,5.262811,2024-06-22T19:40:31.378Z
582,995,5.279465,2024-06-22T19:40:31.398Z
588,997,5.296119,2024-06-22T19:40:31.410Z
588,997,5.312773,2024-06-22T19:40:31.427Z
581,991,5.329428,2024-06-22T19:40:31.442Z
585,989,5.346082,2024-06-22T19:40:31.458Z
588,996,5.362735,2024-06-22T19:40:31.473Z
585,999,5.37939,2024-06-22T19:40:31.505Z
587,1001,5.396044,2024-06-22T19:40:31.521Z
590,1001,5.412698,2024-06-22T19:40:31.536Z
589,1008,5.429352,2024-06-22T19:40:31.554Z
